in autumn ,0,0,2,0,0,0,0,4,3,4,0,0,1,0,0,0
in atmospheric ,0,1,2,3,1,1,0,1,0,0,0,0,1,0,2,2
in 1949 ,1,2,0,1,2,0,0,1,3,0,0,0,0,2,0,3
in 0 ,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0
ignition of ,0,0,2,3,2,3,2,0,0,0,0,0,0,0,1,0
igneous rocks ,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0
ib booster ,0,0,1,0,7,3,0,2,0,0,0,1,1,0,0,0
i1 launch ,0,0,4,7,0,2,0,0,1,0,0,1,0,0,0,0
i which ,0,0,0,2,2,2,2,1,0,1,0,0,0,0,0,0
i p ,0,1,8,1,4,0,0,0,0,1,0,0,0,0,0,0
i feel ,0,0,3,6,4,0,0,2,0,0,0,0,0,0,0,0
i booster ,0,0,2,6,3,3,0,0,1,0,0,0,0,0,0,0
hydrogen peroxide ,0,0,3,2,2,3,1,0,0,0,0,0,0,0,0,0
hrs and ,0,0,0,2,4,0,1,0,1,1,3,3,0,0,0,0
his death ,0,0,0,2,1,3,2,0,0,1,0,1,1,1,0,2
hines w ,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0
highaltitude nuclear ,1,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0
high in ,0,0,0,0,2,1,0,2,0,0,2,3,0,0,0,1
help provide ,1,0,0,0,0,0,0,0,0,0,0,2,7,5,0,0
hazards of ,0,0,2,1,1,1,1,2,0,3,0,1,0,0,1,1
hawaii to ,0,0,0,0,0,2,6,0,0,2,1,1,1,0,0,0
having been ,1,0,4,2,1,0,2,0,1,1,1,0,1,0,0,1
have learned ,0,1,0,0,2,1,0,0,4,0,2,3,1,1,0,0
has given ,0,2,3,1,4,0,1,1,0,1,1,1,0,0,0,0
has brought ,0,1,0,1,3,1,1,2,2,1,1,1,1,0,0,0
had voted ,0,0,0,2,0,0,1,1,1,0,3,4,1,0,1,0
had reserved ,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0
had published ,0,0,0,0,1,1,1,4,0,2,0,2,0,0,2,1
had contracted ,0,0,1,2,2,0,0,1,1,0,0,1,1,1,0,1
had broken ,0,1,0,0,2,0,0,2,1,2,2,1,1,1,0,1
had assumed ,0,0,1,1,0,1,0,0,2,2,1,1,1,0,0,0
had applied ,0,0,1,1,0,0,0,1,1,2,0,1,1,1,0,0
h shaffer ,0,0,0,0,0,0,0,0,2,1,10,1,1,0,0,0
h post ,0,0,1,0,0,0,1,1,2,3,1,5,1,0,0,0
gsfc historian ,0,0,3,6,1,1,1,1,2,0,0,0,0,0,0,0
group at ,0,0,0,2,1,1,1,1,0,0,2,3,1,0,1,1
gram to ,0,0,0,0,0,1,0,4,0,2,1,2,0,0,1,1
good quality ,0,1,2,2,3,2,0,0,1,2,1,0,0,0,1,0
go ahead ,0,1,1,1,1,2,1,0,2,0,0,0,1,0,0,4
global satellite ,0,1,1,2,1,0,0,1,0,1,0,1,0,1,0,4
given a ,1,0,2,1,1,0,1,0,1,0,1,0,2,5,0,0
germany had ,0,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1
general secretary ,0,0,0,0,0,0,0,0,2,1,2,0,7,2,1,0
general and ,0,1,2,1,0,0,1,0,0,1,1,2,2,1,3,0
gen john ,0,0,0,4,2,1,1,2,0,1,1,1,2,0,0,0
gen eral ,0,0,0,5,2,0,4,3,0,0,0,0,0,0,0,1
gemini space ,0,0,2,8,4,1,0,0,0,0,0,0,0,0,0,0
gamma radiation ,0,0,0,0,1,3,3,1,0,0,0,0,1,2,2,2
future use ,0,0,0,1,2,0,0,1,0,2,0,2,2,0,2,2
future spacecraft ,0,1,1,0,2,1,3,1,0,1,0,2,1,0,2,0
future programs ,0,0,0,1,4,0,2,0,0,4,0,1,1,1,0,0
future aircraft ,0,0,0,0,0,0,0,1,1,2,0,2,2,2,2,1
ft below ,0,0,0,0,6,2,1,0,2,1,2,1,0,0,0,0
frontiers of ,1,1,4,0,1,1,2,1,2,0,0,1,0,0,0,0
from now ,0,0,0,4,5,0,1,1,1,1,0,0,0,0,0,1
from north ,0,1,0,1,1,2,0,0,1,0,0,3,2,1,1,1
from national ,0,0,3,1,0,1,1,2,0,2,1,2,0,0,1,0
from kiruna ,0,0,0,0,0,0,0,5,2,1,0,4,3,0,0,0
from jupiter ,0,0,0,0,1,0,0,1,0,0,1,3,4,2,0,0
from green ,0,0,0,6,6,0,1,0,0,1,0,0,0,0,0,0
freedom 7 ,6,0,1,0,1,0,0,0,1,0,3,0,2,1,0,0
free to ,0,1,0,1,2,1,0,1,1,0,2,0,1,0,0,2
france would ,0,2,2,3,0,1,2,1,0,0,1,0,0,0,1,1
fourth category ,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
four days ,0,0,4,0,2,1,1,1,2,0,3,1,0,0,0,0
foundation reported ,0,1,0,0,1,0,0,0,0,0,0,2,0,3,1,3
founda tion ,0,0,1,1,1,1,2,0,0,0,0,2,2,1,2,1
former chief ,0,0,1,0,1,3,3,1,1,0,2,0,0,0,0,2
formed to ,0,0,1,1,1,1,0,1,1,2,2,0,2,2,1,0
forerunner of ,1,0,0,3,2,0,1,0,0,0,0,1,1,1,4,0
for third ,0,0,0,1,1,0,2,2,2,2,2,3,0,0,0,0
for peace ,0,2,3,1,1,1,0,1,2,1,1,1,0,1,0,0
for modification ,0,0,0,1,3,0,0,0,1,2,0,3,1,0,3,0
for missions ,0,0,1,1,0,0,2,0,0,0,1,4,0,1,4,0
for knowledge ,0,1,2,1,2,0,1,2,0,1,0,3,1,0,1,0
for investigation ,0,0,1,1,5,2,0,0,3,0,1,0,0,1,0,0
for exceptional ,0,0,0,2,1,0,1,2,3,2,0,1,1,1,0,0
for 3 ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7
for 1978 ,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
for 1974 ,0,0,0,0,0,0,0,1,0,2,1,1,4,4,0,2
for 1967 ,0,0,0,1,3,4,5,1,0,0,1,0,0,0,0,0
foot on ,0,1,1,0,1,1,1,0,5,2,1,1,0,0,0,1
followon to ,0,0,4,0,0,0,0,0,2,1,0,0,3,1,1,0
focal point ,0,1,2,0,1,0,0,2,1,1,2,0,1,1,1,1
flying time ,0,2,3,0,0,0,1,2,3,1,0,0,1,0,0,1
flying laboratory ,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,1
flying a ,2,2,0,1,2,0,1,0,0,0,0,0,0,1,1,0
flight which ,0,0,2,3,4,1,2,1,1,0,0,0,0,1,0,0
flight that ,0,0,0,1,0,2,0,0,1,0,0,2,5,1,0,2
flight is ,1,0,2,0,4,2,0,1,1,1,1,2,0,0,0,0
flight during ,0,1,2,1,2,0,0,0,1,1,2,0,0,2,1,1
flight cen ,1,0,5,2,0,0,0,0,0,1,0,0,4,1,0,1
fli ht ,0,0,12,1,0,0,0,0,0,1,0,1,0,0,0,0
flash fire ,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0
five satellites ,0,0,0,6,2,1,3,0,1,0,1,0,0,0,1,0
five major ,1,0,1,2,1,4,0,1,2,0,0,0,2,0,1,0
fiscal years ,0,0,0,1,1,1,0,0,1,3,2,1,2,1,1,1
first photos ,0,0,0,0,0,3,4,1,1,0,3,1,1,1,0,0
first manmade ,0,1,0,0,0,1,0,1,0,0,3,2,3,1,3,0
first decade ,0,0,0,1,0,0,6,2,3,0,0,1,1,0,1,0
first day ,0,0,1,0,0,0,0,0,3,2,1,2,2,0,1,1
first commercial ,0,0,0,2,3,2,2,0,0,3,1,1,0,0,1,0
firms were ,1,2,0,1,2,1,0,0,0,0,2,0,1,0,0,2
firmfixedprice contract ,0,0,0,1,1,0,0,0,0,0,0,5,6,0,2,0
fire and ,0,0,1,2,1,0,7,1,1,1,0,0,0,0,1,0
final assembly ,0,2,1,0,0,0,0,0,0,1,1,1,2,1,3,2
field centers ,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0,3
few hours ,0,0,2,1,3,3,0,1,1,0,0,0,1,0,0,2
february the ,0,0,0,0,1,0,0,0,0,1,0,0,0,8,3,2
february 19 ,0,2,1,2,2,1,0,2,0,2,2,0,1,0,0,0
february 18 ,1,1,2,3,3,0,0,1,0,1,1,1,0,0,0,0
february 16 ,0,2,2,0,3,1,0,1,0,1,1,1,1,0,0,0
february 15 ,0,1,1,1,3,1,1,2,1,0,1,0,2,0,0,0
feb 5 ,0,0,2,0,0,2,0,1,3,1,3,0,3,0,0,0
feb 1 ,0,0,0,2,1,1,0,1,1,2,2,0,2,1,0,0
feasibility and ,0,1,1,4,1,2,1,0,0,1,1,1,0,0,1,0
far in ,0,1,3,2,0,2,0,2,0,2,0,0,1,1,0,1
far east ,0,0,0,1,1,2,2,1,2,0,1,2,0,0,1,1
facilities would ,0,1,0,0,2,0,1,0,1,5,1,1,0,1,0,1
experiments included ,0,0,0,1,0,0,0,0,1,1,2,0,0,1,7,1
experimental satellite ,0,0,1,1,2,0,1,4,0,0,0,1,0,1,1,0
experiment which ,0,1,0,2,1,0,2,5,1,1,1,0,0,0,0,1
expenditures in ,0,1,0,1,1,2,0,3,1,1,2,0,1,0,0,0
expedition to ,0,0,1,0,2,1,4,0,2,1,0,1,2,0,0,1
expected that ,0,2,0,2,1,2,2,0,0,0,0,0,1,1,0,0
exception of ,0,0,0,2,0,1,2,2,2,3,0,0,0,3,0,0
excellent condition ,1,0,1,1,1,0,1,6,2,0,0,1,0,1,0,0
evaluated by ,0,1,0,3,0,1,1,0,2,1,2,1,0,2,0,0
etr on ,0,0,0,0,2,0,3,1,0,1,1,0,0,0,0,0
establishing a ,0,0,2,2,1,0,2,0,0,0,0,0,3,0,1,0
essa and ,0,0,0,0,0,6,1,3,2,3,0,0,0,0,0,0
esro and ,0,0,0,0,1,0,1,1,0,3,2,2,1,2,1,0
esa announced ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
environmental science ,0,0,0,0,4,4,0,4,0,0,3,0,0,0,0,0
entered a ,0,2,0,1,2,1,1,0,0,0,0,0,1,4,2,1
engineering at ,0,0,1,0,2,0,0,0,0,1,1,3,2,1,0,2
engine with ,0,0,0,1,1,1,0,0,1,0,0,4,1,0,3,1
engine development ,0,1,1,0,4,0,0,2,0,0,5,0,1,0,0,0
energy would ,0,0,0,3,1,1,0,0,0,0,0,0,3,2,2,1
emitted from ,0,0,2,0,1,3,1,0,0,3,0,1,0,1,1,1
electrons in ,1,0,1,4,2,1,0,2,0,1,1,1,0,0,0,1
electric field ,0,0,0,0,0,0,3,5,1,1,1,0,2,0,0,1
eight years ,0,1,0,3,2,2,2,1,2,1,1,0,0,0,0,0
effort had ,0,0,2,0,0,0,0,1,0,0,1,0,1,0,3,3
effective oct ,0,0,1,1,0,0,3,1,1,1,3,0,1,0,0,0
effective july ,0,0,1,0,2,0,0,1,1,3,1,3,2,0,0,0
effective april ,0,0,0,1,0,0,2,1,0,2,2,2,5,0,0,0
edt sept ,0,0,0,0,0,1,4,0,0,2,1,0,4,0,0,0
edt from ,0,0,0,2,0,1,0,0,0,0,0,0,3,1,5,2
edition of ,0,1,0,1,0,3,2,2,0,2,2,1,1,0,0,0
ed to ,0,1,1,0,5,0,0,0,0,6,0,0,0,0,0,0
economy and ,0,0,4,3,1,0,0,0,0,2,2,0,0,1,2,0
easy to ,0,1,3,2,3,1,1,1,0,1,0,0,0,0,0,0
earthâ€˜s magnetic ,0,0,0,0,3,3,0,2,0,0,0,1,3,0,1,2
earth orbiting ,0,1,0,1,2,1,0,1,1,2,1,0,0,1,2,1
earth is ,1,0,3,0,3,0,1,0,4,0,0,1,0,0,0,2
early next ,0,1,0,2,7,1,0,0,1,0,2,0,0,0,0,1
earlier by ,1,1,0,1,0,1,0,1,0,0,1,0,0,2,1,1
each and ,0,1,0,0,1,1,0,1,3,2,1,2,0,1,0,1
dâ€™etudes spatiales ,0,0,2,0,2,2,2,0,0,2,0,0,0,0,1,1
dynamics laboratory ,0,0,5,2,0,1,1,1,0,0,1,0,0,1,0,0
dynamic pressure ,0,0,0,1,1,0,0,1,0,1,1,5,2,1,0,0
dust in ,0,0,1,4,0,2,0,0,2,1,2,1,0,0,0,1
during 1973 ,0,0,0,0,0,0,0,1,0,1,0,2,7,4,0,0
during 1972 ,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
dr ralph ,0,0,0,2,1,0,0,2,2,2,1,4,0,0,1,0
dr newell ,0,1,2,3,1,0,5,0,1,0,0,0,2,0,0,0
dr fred ,0,2,1,0,2,0,2,0,0,1,1,1,1,0,0,1
dr floyd ,0,0,1,3,1,0,3,5,1,0,0,0,0,0,1,0
dr d ,0,2,1,1,1,0,2,0,1,1,0,0,0,1,0,4
douglas missile ,0,1,2,5,3,2,1,1,0,0,0,0,0,0,0,0
docking with ,0,0,0,0,0,3,0,0,2,0,2,2,0,1,0,1
do we ,0,0,2,0,2,3,1,0,4,0,1,2,0,0,0,0
dissemination of ,0,1,0,6,2,2,1,0,0,0,0,0,1,0,1,0
disarmament agency ,0,0,0,0,1,1,1,4,0,0,1,1,2,1,0,0
director had ,0,0,0,0,0,0,0,0,3,1,3,1,2,3,0,0
directly into ,0,1,1,2,2,1,0,1,1,0,2,0,0,0,0,1
develop techniques ,0,0,2,0,1,1,1,0,1,3,0,0,1,1,1,1
detection satellites ,0,0,1,5,1,2,1,1,3,0,1,0,0,0,0,0
designation of ,0,0,0,0,1,0,0,1,1,3,1,1,4,1,0,0
dependent on ,0,0,0,0,1,1,1,1,1,0,0,5,3,0,0,2
delayed the ,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2
definition and ,0,0,0,1,2,1,0,0,2,1,3,1,2,0,0,1
define the ,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,3
defense secretary ,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,2
decline of ,0,0,0,0,1,1,0,1,2,0,4,3,0,1,2,0
decay of ,0,0,2,1,0,3,0,0,1,1,0,1,3,0,1,0
dec 4 ,0,0,0,0,3,0,1,0,1,0,0,1,4,0,0,0
dec 2 ,0,1,0,0,1,1,1,0,2,1,4,2,0,0,0,0
dec 1974 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
dec 17 ,0,0,0,2,0,1,2,2,0,2,1,3,1,0,0,0
de veloped ,1,2,2,1,0,0,4,0,1,0,0,2,1,1,0,0
de sign ,0,0,2,0,2,0,0,2,1,1,0,1,3,1,2,0
de janeiro ,0,1,3,0,0,0,1,0,1,0,2,3,0,0,0,2
david s ,0,0,0,2,1,3,1,0,0,0,2,1,1,0,0,1
date and ,0,1,2,0,0,1,1,1,2,1,1,1,1,1,0,0
data which ,0,0,3,3,1,0,1,1,2,0,0,2,1,0,1,0
damage from ,0,1,0,2,1,1,1,2,0,1,0,0,2,0,0,2
dallas tex ,0,0,3,0,2,1,1,0,0,1,0,0,1,0,1,1
cut in ,0,0,0,1,1,0,0,4,1,3,2,0,0,1,1,1
cruising speed ,0,0,0,0,4,4,0,1,3,0,1,1,1,0,0,0
criticism of ,0,0,3,3,0,1,0,2,2,0,1,2,0,0,1,0
critical of ,0,0,1,1,3,0,5,2,1,0,0,1,0,0,1,0
craft were ,0,1,0,0,2,1,3,0,2,1,3,1,0,0,0,1
covering the ,0,1,0,1,2,1,1,0,0,0,1,0,0,0,3,2
countdown for ,0,0,0,0,0,1,0,0,4,1,2,3,2,0,0,0
could become ,0,0,1,0,0,1,1,1,1,1,3,1,2,1,0,1
cosmonaut aleksey ,0,0,0,0,4,1,1,1,0,1,1,0,1,0,3,1
cooperative effort ,0,1,0,1,0,0,1,2,1,1,0,2,0,2,3,1
cooperate with ,0,1,2,1,2,1,0,1,1,1,2,1,1,1,0,0
contract which ,0,1,1,0,1,3,1,0,1,1,0,0,0,2,2,0
continues to ,0,2,1,1,4,2,1,1,0,0,0,1,1,1,0,0
continental us ,0,1,1,0,0,1,0,0,0,1,0,2,0,4,2,2
consultant on ,0,0,2,0,4,3,1,1,0,2,1,0,1,0,0,0
considered to ,0,2,2,2,1,1,0,0,0,1,1,0,1,0,1,1
congress would ,0,0,2,0,1,0,0,0,1,0,0,2,1,1,0,3
confined to ,0,1,1,1,2,2,1,1,0,0,2,0,0,0,1,0
configuration of ,0,0,1,1,1,2,1,1,1,1,0,0,1,2,0,0
confident that ,0,0,0,4,2,2,0,0,0,1,1,0,2,0,2,1
conducted on ,0,0,1,3,2,2,0,2,0,2,0,1,0,1,0,1
condi tions ,0,0,1,0,4,0,1,1,1,2,1,0,0,2,0,1
concern that ,0,0,1,1,0,0,2,1,2,1,0,0,0,2,1,1
concentrations of ,0,0,0,0,1,1,0,1,0,3,0,2,1,0,0,4
concentrating on ,0,1,2,1,1,1,2,2,1,2,1,0,1,0,0,0
con ventional ,0,1,1,0,1,2,0,1,1,1,0,1,1,1,0,2
components in ,2,0,0,0,2,0,0,2,1,2,0,3,1,0,0,1
competitive with ,0,0,1,0,0,2,1,1,1,0,1,0,3,1,0,1
competition with ,0,0,3,0,2,2,0,1,0,0,1,2,1,0,1,2
competition in ,0,0,2,0,1,2,1,1,2,1,0,3,1,0,0,0
company would ,0,0,1,1,1,0,2,1,0,0,3,1,1,0,2,0
communications via ,0,0,1,1,2,0,2,2,0,0,0,1,2,2,1,1
communications experiments ,1,4,4,3,0,0,0,0,0,0,1,1,0,0,0,0
communications equipment ,0,0,2,2,1,0,3,0,1,0,0,2,1,0,1,0
committee also ,0,0,1,0,0,0,1,0,1,2,0,1,0,3,6,0
commission of ,0,0,2,2,1,0,1,1,2,0,2,2,1,0,0,0
comment in ,0,0,0,0,7,5,1,1,1,0,0,0,0,0,0,0
commands from ,0,1,0,1,1,1,2,1,3,0,0,0,0,1,2,1
color and ,0,0,0,0,3,0,0,2,0,1,1,1,1,1,1,0
collins and ,0,0,0,0,0,2,1,0,6,4,0,1,0,1,0,0
co operation ,0,1,2,1,0,0,2,1,3,1,0,1,3,0,0,0
closeup photos ,0,0,0,0,2,1,4,1,2,0,1,1,1,2,0,0
civil aircraft ,0,0,0,0,1,1,0,0,1,3,1,3,3,1,0,0
circling the ,0,0,1,0,3,0,1,0,0,1,1,1,0,3,1,1
churchill re ,0,0,0,0,0,0,2,4,5,4,0,0,0,0,0,0
chester m ,0,0,0,0,0,1,0,0,2,2,1,2,2,0,1,1
check the ,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,1
change was ,0,0,2,1,1,1,0,1,0,1,1,4,0,1,0,1
change to ,0,0,0,3,0,0,1,0,1,5,2,0,1,0,0,1
certain that ,0,0,1,2,0,1,3,1,0,0,2,1,2,2,0,0
case for ,0,0,1,1,2,0,1,0,3,1,4,1,0,0,1,0
carrier rocket ,1,0,0,0,1,5,0,0,1,4,0,2,0,0,0,0
carrier aircraft ,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,1
cargo aircraft ,0,0,1,0,1,4,0,1,1,1,2,3,0,0,1,0
capt william ,0,3,1,3,3,1,0,1,2,0,0,0,1,0,0,0
capsule and ,2,2,0,3,1,2,3,1,1,0,0,0,0,0,0,0
cable and ,0,0,2,1,0,2,2,1,0,2,2,0,0,0,0,1
by thoragena ,1,0,0,0,0,1,0,4,5,3,0,0,0,0,0,0
by spacecraft ,0,0,2,1,1,1,2,2,1,0,1,2,0,1,1,0
by smithsonian ,0,0,0,0,0,2,0,1,3,5,2,2,0,0,0,0
by prof ,0,2,2,2,3,0,1,0,1,2,0,0,0,0,0,0
by nov ,0,0,0,2,1,2,1,1,1,0,2,1,3,0,0,0
by five ,0,1,1,0,0,3,4,4,0,1,0,0,0,1,0,0
by earth ,0,0,0,1,0,0,0,1,4,2,1,1,0,1,0,1
by charles ,0,1,1,0,5,0,1,1,1,1,0,2,1,0,0,1
by 30 ,0,0,0,0,0,1,1,0,1,2,0,0,1,6,1,2
by 1975 ,0,0,2,2,1,1,1,1,0,1,1,1,4,0,0,0
built on ,0,0,1,0,1,1,1,0,0,3,1,1,1,1,3,1
british airways ,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,12
branch of ,0,1,2,2,3,0,1,0,0,0,1,0,1,2,2,0
board for ,0,3,0,1,0,0,0,0,3,0,1,1,2,2,0,2
billion would ,0,0,0,0,0,2,0,3,3,1,2,1,2,0,0,1
bility and ,0,0,0,2,0,0,1,2,1,3,3,0,1,1,1,0
bethpage ny ,0,0,0,2,0,0,2,0,0,1,1,3,2,0,0,2
belt of ,0,3,3,2,2,0,0,0,0,0,0,0,3,2,0,0
being evaluated ,0,0,1,2,1,2,2,0,0,1,2,1,0,3,0,0
before landing ,0,0,1,2,0,4,0,0,1,0,2,0,0,3,2,0
been requested ,0,1,0,1,0,1,1,2,1,0,0,5,3,0,0,0
been re ,0,0,1,0,0,0,0,1,1,3,1,1,3,4,0,0
been one ,0,0,1,1,0,0,0,3,4,1,0,1,0,1,1,0
been lost ,0,0,1,2,1,0,2,1,1,1,1,2,1,0,0,1
been issued ,0,0,0,1,0,1,0,2,1,2,1,2,1,1,1,0
been fired ,0,0,1,2,3,1,0,1,0,0,0,0,1,2,0,2
beam to ,0,0,0,0,0,1,2,2,0,2,1,2,0,1,2,0
be worth ,0,0,1,3,3,2,0,1,0,0,1,1,1,1,0,1
be undertaken ,0,2,2,1,4,0,0,2,0,1,0,0,1,0,2,0
be only ,0,1,2,2,1,0,0,1,3,0,0,1,0,0,0,2
be measured ,0,0,1,0,2,0,3,2,3,2,1,0,0,1,0,0
be maintained ,0,0,1,0,3,1,0,1,1,1,0,1,1,4,1,0
be issued ,0,1,1,1,1,1,2,0,3,0,0,1,1,1,1,1
be funded ,0,0,1,1,2,0,1,0,1,4,1,0,2,0,0,0
be free ,0,1,0,2,1,1,2,1,0,1,2,0,0,1,0,2
be far ,0,0,0,2,3,1,3,0,2,0,1,2,0,0,0,1
be brought ,0,1,2,0,1,2,2,2,2,1,2,0,0,0,0,0
bay area ,0,0,1,0,0,0,1,0,0,0,3,2,4,1,2,0
balloon had ,0,2,2,0,2,0,1,1,1,0,0,2,2,0,0,1
ball brothers ,0,1,1,4,2,0,0,1,1,0,3,2,0,0,0,0
b1 bomber ,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,5
b finger ,0,0,1,2,2,1,3,0,6,0,0,0,0,0,0,0
authoriza tion ,0,0,1,1,0,1,1,0,1,2,2,1,2,2,1,0
august 3 ,1,1,1,0,3,2,1,0,0,2,2,2,0,0,0,0
august 26 ,1,1,2,1,1,1,1,0,1,3,1,0,0,0,0,0
august 14 ,1,3,2,0,2,1,0,0,1,1,0,1,2,0,0,0
augmentation system ,0,1,0,2,0,0,0,0,2,1,1,7,0,0,0,0
aug 28 ,0,0,0,2,2,0,2,1,3,1,1,2,0,0,0,0
aug 13 ,0,0,1,0,1,1,0,2,2,0,1,4,3,0,0,0
attended the ,0,0,2,2,4,0,0,0,0,0,0,1,0,1,1,2
atoll in ,0,0,2,0,0,3,4,3,0,2,0,0,1,0,0,0
atmosphere would ,0,0,1,0,3,2,1,1,1,1,0,1,0,0,1,2
atmosphere on ,0,1,0,1,0,0,2,1,2,2,0,2,1,1,0,1
at widely ,0,0,1,3,0,1,2,0,1,0,0,0,1,0,1,0
at time ,0,0,0,0,0,4,2,2,1,4,2,0,0,0,0,0
at some ,0,0,0,3,1,2,0,0,1,3,0,3,0,0,0,1
at smithsonian ,0,0,1,0,0,1,2,1,5,3,1,1,0,0,0,0
at right ,0,0,0,0,0,1,1,1,1,1,1,3,0,1,2,1
at request ,0,2,0,4,1,1,0,0,0,2,4,1,0,0,0,0
at mars ,0,0,0,2,2,0,0,0,1,1,1,1,2,0,1,2
at holloman ,0,0,1,3,0,5,2,1,0,1,0,0,1,0,0,0
at cost ,0,0,3,2,0,2,0,1,3,2,1,1,0,0,0,0
at 5 ,0,1,0,1,4,1,1,0,1,0,1,1,1,1,2,0
at 20 ,0,0,0,5,0,0,1,1,1,2,0,1,1,0,3,0
astronautics at ,0,0,1,1,4,1,1,0,2,0,1,1,1,0,1,0
astronautical federation ,0,2,1,1,3,2,0,0,1,1,0,1,1,0,0,1
astronaut would ,0,0,0,1,4,1,1,0,4,0,0,0,1,0,0,1
astronaut michael ,0,0,0,0,0,2,0,2,5,1,1,1,0,0,0,1
asked that ,0,0,1,0,1,3,2,0,1,1,1,1,1,0,0,1
as tronauts ,0,0,0,0,1,0,0,5,4,2,0,0,3,0,0,0
as spacecraft ,0,0,0,0,2,1,0,2,3,1,2,1,1,0,1,0
as small ,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,2
as senior ,0,1,1,0,0,1,0,2,0,2,0,1,0,2,1,1
as seen ,0,0,0,2,1,3,2,0,3,0,1,0,1,0,2,0
as little ,0,0,4,1,2,2,0,0,1,1,0,1,0,0,0,1
as head ,0,1,0,1,1,1,0,1,1,0,1,0,1,1,2,1
army missile ,0,0,0,5,1,0,4,0,0,3,0,1,0,0,0,1
army and ,0,0,2,4,0,0,0,1,1,0,1,0,1,0,0,1
army air ,0,1,0,2,1,0,0,0,0,0,0,5,2,3,0,0
arms race ,1,1,1,0,3,0,0,3,2,0,1,1,1,0,0,0
areas where ,0,0,0,0,2,1,1,0,2,1,1,1,0,1,1,2
area on ,0,0,0,2,2,1,0,0,0,1,2,2,1,0,0,1
are many ,0,0,3,1,3,1,1,1,2,0,0,1,0,0,0,0
are always ,0,0,1,0,3,0,2,1,3,1,1,1,1,1,0,0
arctic circle ,1,0,1,1,5,1,0,0,0,2,1,1,1,0,0,0
arc would ,0,0,0,0,1,0,0,1,0,0,2,0,3,0,0,1
arc scientists ,0,0,0,0,0,1,3,5,0,2,2,0,1,0,0,0
approved the ,0,2,1,3,1,0,0,0,0,1,0,0,1,3,1,0
approach of ,0,0,1,0,3,1,0,0,1,1,1,1,3,0,0,2
appro priation ,0,1,0,3,0,1,0,0,1,2,2,2,0,3,0,0
appointment as ,0,0,1,0,1,0,0,1,1,1,1,1,2,1,2,2
applications to ,0,0,0,1,1,0,1,0,1,3,1,1,1,2,2,0
applications for ,0,0,2,0,0,1,3,3,0,1,0,1,1,0,0,2
appendix c ,0,0,1,0,1,1,1,2,2,1,1,1,1,0,1,0
apollo landing ,0,0,1,0,1,3,4,1,2,0,1,2,0,0,0,0
apogee 205km ,0,0,0,1,0,1,2,0,2,3,1,2,3,0,0,0
ap proved ,0,0,1,0,1,1,0,1,0,3,1,1,1,2,0,1
announced agreement ,0,0,4,5,2,1,0,0,1,0,1,1,0,0,0,0
and velocity ,0,1,1,2,6,0,3,0,0,1,0,0,0,0,0,0
and university ,0,0,3,0,1,1,0,2,1,2,1,1,1,0,1,0
and terrestrial ,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1
and sounding ,0,0,0,1,2,3,1,1,3,3,0,0,0,0,1,0
and seven ,0,0,1,1,1,0,2,2,1,1,1,3,2,0,0,0
and secretary ,0,0,1,2,0,0,0,0,2,5,1,2,0,0,1,0
and recommended ,0,0,1,0,0,1,2,1,0,1,1,2,0,3,0,1
and recommend ,0,0,0,0,0,1,1,0,3,1,3,3,0,1,1,1
and probably ,0,0,2,0,1,0,3,1,2,1,1,1,0,1,0,0
and planned ,0,0,1,1,0,0,0,0,0,2,4,2,2,0,0,0
and photograph ,0,0,0,1,0,4,3,0,1,1,1,0,1,1,0,0
and noaa ,0,0,0,0,0,0,0,0,0,2,2,1,3,3,3,0
and navy ,0,0,2,1,0,0,0,1,0,0,0,3,1,1,1,1
and monitoring ,0,0,0,0,1,0,2,2,1,0,1,2,0,0,3,1
and member ,0,0,0,1,2,1,0,0,2,3,3,1,2,0,0,0
and measuring ,0,1,3,2,2,1,0,0,1,0,1,0,1,0,0,2
